Offense Validation CD,Offense Code,Offense Txn Type CD,Offense Statute,Offense Type of Statute CD,Statute Literal 25,Offense Default Type of Charge,Offense Type of Charge,Offense Literal Identifier CD,Offense Degree,BCS Hierarchy CD,Offense Enacted,Offense Repealed,ALPS Cognizant CD,Add_Date Time
2,44010,1,529,PC,FALSE PERSONATE:SPEC CIRC,0,F,0,0,55500,1905-01-01,2011-09-30,*,2018-01-01
2,44011,1,529.1,PC,PERSONATE TO POST BAIL,0,F,0,0,55500,1905-01-01,2011-09-30,*,2018-01-01
2,44012,1,529.2,PC,PERSNATE:RECORD DOCUMENT,0,F,0,0,55500,1905-01-01,2011-09-30,*,2018-01-01
2,44013,1,529.3,PC,PERSNATE:MAKE OTHR LIABLE,0,F,0,0,55500,1905-01-01,2011-09-30,*,2018-01-01
1,44014,1,530,PC,PERSONATE GET MONEY/PROP,0,F,0,0,48000,1905-01-01,,*,2018-01-01
1,44015,1,532B,PC,IMPERS VETERAN TO SOLICIT,0,M,0,0,106200,1949-10-01,,*,2018-01-01
1,44016,1,538B,PC,USE SECRET SOCTY GET AID,0,M,0,0,113900,1905-01-01,,*,2018-01-01
1,44018,1,538E,PC,IMPERSONATE FIREMAN,0,M,0,0,91650,1957-09-11,,*,2018-01-01
1,44019,1,4570.5,PC,FALSE ID ENTER JAIL,0,M,0,0,146400,1969-11-10,,*,2018-01-01
1,44021,1,538A,PC,USE OTHRS NM ON LTR NWSPR,0,M,0,0,144500,1973-03-07,,*,2018-01-01
1,44042,1,2885,BP,IMPERSONATE L.V.N.,0,M,0,0,88900,1951-09-22,,*,2018-01-01
1,44043,1,530,PC,PERSONATE GET MONEY/PROP,*,M,0,0,109600,1905-01-01,,*,2018-01-01
1,44045,1,146(A),PC,MAKE ARREST/ETC W/O AUTH,0,M,NOA,0,142100,1991-01-01,,*,2018-01-01
1,44046,1,146A(B),PC,IMP PUB OFCR/ETC:ARST/ETC,0,F,0,0,72912,1994-01-01,,*,2018-01-01
1,44047,1,146A(A),PC,IMPERSON STATE DEPUTY/ETC,0,M,0,0,142300,1994-01-01,,*,2018-01-01
2,44048,1,529,PC,FALSE PERSONATION:SP CIRC,*,M,0,0,92500,1905-01-01,2011-09-30,*,2018-01-01
2,44049,1,530.5,PC,USE OTHERS ID:CREDIT/ETC,*,M,0,0,91700,1998-01-01,2006-11-13,*,2018-01-01
1,44050,1,530.5(A),PC,GET CREDIT/ETC OTHER'S ID,0,F,0,0,48000,1999-01-01,,*,2018-01-01
1,44051,1,538D(A),PC,WEAR/ETC ID/ETC:IMPERS PO,0,M,0,0,91650,1999-01-01,,*,2018-01-01
1,44053,1,530.5(A),PC,OBT CREDIT/ETC:OTHER'S ID,*,M,0,0,91700,1999-01-01,,*,2018-01-01
2,44054,1,2261,VC,IMPERSONATE CHP OFFICER,N,I,0,0,176100,1969-01-01,,*,2018-01-01
2,44055,1,529.3,PC,PERSNATE:MAKE OTHR LIABLE,*,M,0,0,92500,1905-01-01,2011-09-30,*,2018-01-01
2,44056,1,529.2,PC,PERSONATE:RECORD DOCUMENT,*,M,0,0,92500,1905-01-01,2011-09-30,*,2018-01-01
2,44057,1,18 912,US,FALSE IMPERSONATION,N,F,0,0,179000,1909-03-04,,*,2018-01-01
2,44058,1,530.5,PC,UNAUTH USE OTHERS ID/ETC,0,F,0,0,48000,1998-01-01,2006-11-13,*,2018-01-01
1,44059,1,538F,PC,IMP PUBLIC UTILITY EMP,0,M,0,0,144700,1995-01-01,,*,2018-01-01
2,44060,1,530.5(D),PC,ACQUIRE PERS ID WIT DEFRD,0,M,0,0,91700,1999-01-01,2007-01-01,*,2018-01-01
1,44061,1,538G(B),PC,IMPERSN CTY/CNTY ETC EMP,0,M,0,0,144700,2004-03-05,,*,2018-01-01
1,44062,1,530.5(D)(1),PC,CONVEY PERS ID WIT DEFRD,0,F,0,0,48000,1999-01-01,,*,2018-01-01
1,44063,1,530.5(D)(1),PC,CONVEY PERS ID WIT DEFRD,*,M,0,0,91700,1999-01-01,,*,2018-01-01
1,44064,1,530.5(D)(2),PC,KNOWINGLY USE PERSON ID,0,F,0,0,48000,1999-01-01,,*,2018-01-01
1,44065,1,530.5(D)(2),PC,KNOWINGLY USE PERSON ID,*,M,0,0,91700,1999-01-01,,*,2018-01-01
1,44066,1,530.5(E),PC,COMMIT MAIL THEFT,0,M,MAIL,0,91700,1999-01-01,,*,2018-01-01
1,44067,1,530.5(C)(1),PC,POSS PRSNL ID WIT DEFRAUD,0,M,0,0,91700,1999-01-01,,*,2018-01-01
1,44068,1,530.5(C)(3),PC,POSS ID OF 10+ PRSN:WID,0,F,0,0,48000,1999-01-01,,*,2018-01-01
1,44069,1,530.5(C)(3),PC,POSS ID OF 10+ PRSN:WID,*,M,0,0,91700,1999-01-01,,*,2018-01-01
1,44070,1,530.5(C)(2),PC,USE ID W/INT DEFRD:W/PC,0,F,0,0,48000,2008-01-01,,*,2018-01-01
1,44071,1,530.5(C)(2),PC,USE ID W/INT DEFRD:W/PC,*,M,0,0,91700,2008-01-01,,*,2018-01-01
1,44072,1,146A(B)(2),PC,IMP PUB OFCR/ETC:INTIMIDA,0,M,0,0,91650,1994-01-01,,*,2018-01-01
1,44073,1,538D(B)(1),PC,WEAR/ETC PO BADGE FRAUDLY,0,M,0,0,91650,2001-01-01,,*,2018-01-01
1,44074,1,528.5(A),PC,IMPERSN W/O CNSNT:WEBSITE,0,M,0,0,91650,2011-01-01,,*,2018-01-01
1,44075,1,529(A),PC,FALSE PERSONATE:SPEC CIRC,0,F,FPF,0,55500,2011-10-01,,*,2018-01-01
1,44076,1,529(A),PC,FALSE PERSONATE:SPEC CIRC,*,M,FPA,0,92500,2011-10-01,,*,2018-01-01
1,44077,1,529(A)(1),PC,PERSONATE TO POST BAIL,0,F,0,0,55500,2011-10-01,,*,2018-01-01
1,44078,1,529(A)(1),PC,PERSONATE TO POST BAIL,*,M,0,0,92500,2011-10-01,,*,2018-01-01
1,44079,1,529(A)(2),PC,PERSNATE:RECORDED DOCUMNT,0,F,0,0,55500,2011-10-01,,*,2018-01-01
1,44080,1,529(A)(2),PC,PERSNATE:RECORDED DOCUMNT,*,M,0,0,92500,2011-10-01,,*,2018-01-01
1,44081,1,529(A)(3),PC,PERSNATE:MAKE OTHR LIABLE,0,F,0,0,55500,2011-10-01,,*,2018-01-01
1,44082,1,529(A)(3),PC,PERSNATE:MAKE OTHR LIABLE,*,M,0,0,92500,2011-10-01,,*,2018-01-01
1,46004,1,32,PC,ACCESSORY,0,F,0,0,68600,1872-01-01,,*,2018-01-01
1,46013,1,659,PC,AIDING IN MISDEMEANOR,0,M,0,0,161100,1872-01-01,,*,2018-01-01
1,46022,1,653F(A),PC,SOLICIT CRIMINAL ACTS,0,F,0,0,72200,1979-01-01,,*,2018-01-01
1,46023,1,653F(B),PC,SOLICIT TO COMMIT MURDER,0,F,0,0,4900,1979-01-01,,*,2018-01-01
1,46024,1,653F(C),PC,SOLICIT SEX ACTS,0,F,0,0,15700,1980-01-01,,*,2018-01-01
1,46025,1,18 371,US,CRIMINAL CONSPIRACY,N,F,0,0,179000,1948-06-25,,*,2018-01-01
2,46026,1,653F(D),PC,SOLICIT HS ACTS,*,M,0,0,144290,1988-01-01,2011-09-30,*,2018-01-01
2,46027,1,653F(D),PC,SOLICIT HS ACTS W/PR,0,F,0,0,72300,1988-01-01,2011-09-30,*,2018-01-01
1,46028,1,182(A)(1),PC,CONSPIRACY:COMMIT CRIME,0,F,0,0,77300,1990-01-01,,*,2018-01-01
1,46029,1,182(A)(2),PC,CONSP:FALSE/ETC INDICTMNT,0,F,0,0,77300,1990-01-01,,*,2018-01-01
1,46030,1,182(A)(3),PC,CNSP:FLS MNTN/ETC SUIT/ET,0,F,0,0,77300,1990-01-01,,*,2018-01-01
1,46031,1,182(A)(4),PC,CONSPIRE:DEFRAUD/ETC PRSN,0,F,0,0,49600,1990-01-01,,*,2018-01-01
1,46032,1,182(A)(5),PC,CONSPRCY:OBST JUSTICE/ETC,0,F,0,0,77300,1990-01-01,,*,2018-01-01
1,46033,1,182(A)(6),PC,CONSP:AGAINST EXEC OFICER,0,F,0,0,3900,1990-01-01,,*,2018-01-01
1,46035,1,182.5,PC,CONSPIRE COMMIT FEL:GANG,0,F,0,0,77300,2000-03-07,,*,2018-01-01
1,46036,1,653F(A),PC,SOLICIT SPEC CRIMNAL ACTS,*,M,0,0,97220,1979-01-01,,*,2018-01-01
2,46037,1,21 846,US,ATTEMPT/CONSPIRACY:DRUGS,N,X,0,0,179200,1988-11-18,,*,2018-01-01
1,46038,1,182(A)(1),PC,CONSPIRACY:COMMIT CRIME,*,M,0,0,92600,1990-01-01,,*,2018-01-01
1,46039,1,32,PC,ACCESSORY:PER 33 PC,*,M,0,0,92600,1872-01-01,,*,2018-01-01
1,46040,1,653F(D)(1),PC,SOLICIT HS ACTS W/PR,0,M,0,0,97220,2012-06-27,,*,2018-01-01
1,46041,1,653F(D)(1),PC,SOLICIT H&S ACTS W/PR,0,F,0,0,72300,2012-06-27,,*,2018-01-01
1,46042,1,653F(F)(1),PC,SOLICIT COMPUTER CRIME,0,M,0,0,160750,2016-01-01,,*,2018-01-01
1,46043,1,653F(F)(2),PC,OFFER SOLICIT COMPTR CRM,0,M,0,0,160750,2016-01-01,,*,2018-01-01
1,47002,1,186.10(A),PC,MONEY LAUNDERING,0,F,0,0,72700,1987-01-01,,*,2018-01-01
1,47004,1,14029.5(A)(1)(3,PC,POST WRAP P/ID:INTRNET:BI,0,M,0,0,97410,2010-01-01,,*,2018-01-01
1,47005,1,14029.5(A)(1)(2,PC,POST ON INTERNET WRAP ID,0,M,0,0,142700,2010-01-01,,*,2018-01-01
1,48004,1,69,PC,OBSTRUCT/RESIST EXEC OFF,0,F,0,0,37300,1872-01-01,,*,2018-01-01
1,48005,1,102,PC,TAKE/ETC GOODS FROM OFCR,0,M,0,0,150300,1872-01-01,,*,2018-01-01
1,48006,1,132,PC,OFFER FALSE EVIDENCE,0,F,0,0,35100,1872-01-01,,*,2018-01-01
1,48007,1,133,PC,DECEIVE WITNESS,0,M,0,0,125500,1872-01-01,,*,2018-01-01
1,48008,1,134,PC,PREPARE FALSE EVIDENCE,0,F,0,0,26800,1872-01-01,,*,2018-01-01
1,48009,1,135,PC,DESTROY/CONCEAL EVIDENCE,0,M,0,0,150200,1872-01-01,,*,2018-01-01
1,48015,1,150,PC,REFUSE TO AID OFFICER,0,M,0,0,175900,1872-01-01,,*,2018-01-01
1,48016,1,153,PC,COMP/CNCEL CRIM:TAK $/ETC,*,M,0,0,150100,1872-01-01,,*,2018-01-01
1,48017,1,171,PC,COMMUN W/REFORM INMATE,0,M,0,0,143300,1872-01-01,,*,2018-01-01
1,48018,1,185,PC,WEAR MASK UNLAWFL PURPOSE,0,M,0,0,143500,1872-01-01,,*,2018-01-01
1,48019,1,428,PC,HINDER REVENUE COLLECTION,0,M,0,0,154200,1872-01-01,,*,2018-01-01
1,48020,1,2772,PC,INTRFR WORK/DISCP:PRISNER,*,M,0,0,161600,1941-09-13,,*,2018-01-01
1,48021,1,2790,PC,INTRFR W/WRK/DISCPLIN:CON,*,M,0,0,161700,1941-09-13,,*,2018-01-01
1,48022,1,4570,PC,UNAUTH COMMUN W/PRISONER,0,M,0,0,146200,1941-09-13,,*,2018-01-01
1,48025,1,1001.7,WI,FELON ENTER CYA AT NIGHT,0,M,0,0,145200,1973-03-07,,*,2018-01-01
1,48028,1,148.2.1,PC,INTRFER/ETC:FIREMAN/RESCR,0,M,0,0,102100,1966-04-18,,*,2018-01-01
1,48029,1,148.2.2,PC,DISOBEY ORDR OF F/MAN/ETC,0,M,0,0,102100,1966-04-18,,*,2018-01-01
1,48030,1,148.2.3,PC,DLAY/PRVNT FIRE EXTNGUISH,0,M,0,0,102100,1966-04-18,,*,2018-01-01
1,48031,1,148.2.4,PC,PREVENT FIRE ASSISTANCE,0,M,0,0,102100,1966-04-18,,*,2018-01-01
1,48041,1,153,PC,COMP/CNCEL CRIM:FOR $/ETC,0,F,0,0,72600,1872-01-01,,*,2018-01-01
1,48043,1,146E(A),PC,DISCLS/ETC PO/ETC ADR/ETC,0,M,0,0,142700,1995-01-01,,*,2018-01-01
1,48044,1,146E(B),PC,GIVE PO/ETC ADR/ETC:B/INJ,0,F,0,0,23820,1995-01-01,,*,2018-01-01
1,48045,1,136.7,PC,PRIS GIV PRIS WIT/ETC INF,0,F,0,0,69400,1988-01-01,,*,2018-01-01
1,48046,1,431,PC,FAIL DEL/ETC TAX RECT/ETC,0,M,0,0,149000,1872-01-01,,*,2018-01-01
1,48047,1,4570.1,PC,UNAUTH COMUN WITH PRISNER,0,M,0,0,161900,1983-01-01,,*,2018-01-01
1,48051,1,31,VC,GIVE FALSE INFO TO PO,0,M,0,0,162600,1965-09-17,,*,2018-01-01
1,48052,1,20,VC,USE/ETC FALSE INFO TO DMV,0,M,0,0,141800,1959-09-18,,*,2018-01-01
2,48054,1,10552,VC,FALSE REP THEFT TO DECEIV,N,I,0,0,176500,1970-01-01,,*,2018-01-01
1,48058,1,136.1(C)(1),PC,INTIMIDATE WIT/VICT,0,F,0,0,19700,1981-01-01,,*,2018-01-01
1,48064,1,136.1(B)(1),PC,INTIM WIT/VICT FR/RPRT,0,M,0,0,97410,1981-01-01,,*,2018-01-01
1,48065,1,136.1(B)(2),PC,INTIM WIT/VICT FROM PROS,0,M,0,0,97410,1981-01-01,,*,2018-01-01
1,48066,1,136.1(B)(3),PC,INTIM WIT/VICT FR SEK ARR,0,M,0,0,97410,1981-01-01,,*,2018-01-01
1,48067,1,136.1(C)(2),PC,INTIMIDATE WIT/VICT,0,F,0,0,19700,1981-01-01,,*,2018-01-01
1,48068,1,136.1(C)(3),PC,INTIM WIT/VICT:PR CONV,0,F,0,0,19700,1981-01-01,,*,2018-01-01
1,48069,1,136.1(C)(4),PC,INTIMIDATE WIT/VICT,0,F,0,0,19700,1981-01-01,,*,2018-01-01
1,48070,1,142(A),PC,PO REFUSE TO ARREST,0,F,0,0,72400,1980-01-01,,*,2018-01-01
1,48075,1,2772,PC,INTRF/FRNSH DRUG/ETC:PRIS,0,F,IWP,0,33800,1941-09-13,,*,2018-01-01
1,48076,1,2790,PC,INTRFR/FRNSH DRUG/ETC:CON,0,F,IWC,0,33900,1941-09-13,,*,2018-01-01
1,48077,1,148.9(A),PC,FALSE ID TO SPECIFIC PO'S,0,M,0,0,141900,1985-01-01,,*,2018-01-01
1,48079,1,148.9(B),PC,FALSE ID TO SPECIFIC PO,0,M,0,0,141900,1985-01-01,,*,2018-01-01
1,48081,1,2800.3,VC,EVADE PO:CAUSE SBI/DEATH,0,F,0,0,22600,1988-08-22,,*,2018-01-01
1,48082,1,139(A),PC,FELN THRT FRC/ETC:WIT/ETC,0,F,0,0,22510,1986-01-01,,*,2018-01-01
2,48083,1,2800.2,VC,EVADING PO:DISREGARD SFTY,0,F,EVD,0,63300,1988-08-21,,*,2018-01-01
1,48085,1,148(D),PC,ATT RMV/ETC F/ARM:PO/ETC,0,F,0,0,41100,1990-01-01,,*,2018-01-01
1,48087,1,148(B),PC,TAKE NON-FIREARM FROM PO,0,F,0,0,41100,1990-01-01,,*,2018-01-01
1,48089,1,148.10(A),PC,RESIST PO:CAUSE DEATH/SBI,0,F,0,0,22505,1991-01-01,,*,2018-01-01
2,48090,1,146E,PC,DISCL PO/ETC ADR PH/NBR,0,M,0,0,142700,1992-01-01,,*,2018-01-01
1,48091,1,148(C),PC,TAKE F/ARM FROM PO:SC,0,F,0,0,23700,1990-01-01,,*,2018-01-01
1,48092,1,148(D)(1),PC,ATT RMV 'PO' F/ARM:S/CIRC,0,F,0,0,41100,1990-01-01,,*,2018-01-01
1,48093,1,136.1(A)(1),PC,PREVENT/DISSUADE WIT/VICT,0,M,0,0,97410,1991-01-01,,*,2018-01-01
1,48094,1,136.1(A)(2),PC,ATT PREVENT/DISS WIT/VICT,0,M,0,0,97410,1991-01-01,,*,2018-01-01
1,48095,1,10501(A),VC,FALSE RPT VEH THEFT,0,M,0,0,148900,1983-01-01,,*,2018-01-01
1,48096,1,440,PC,REFUSE RECORDS INSPECTION,0,M,0,0,154300,1872-01-01,,*,2018-01-01
1,48097,1,1808.4(D),VC,GIV DMV REC:PO/ETC AD:INJ,0,F,0,0,40620,1995-01-01,,*,2018-01-01
1,48099,1,148.6(A)(1),PC,FALSE ALEGE:PO MISCONDUCT,0,M,0,0,141905,1997-01-01,,*,2018-01-01
1,48100,1,148.6(B),PC,FALSE CLAIM/LEIN AGNST PO,0,M,0,0,141905,1997-01-01,,*,2018-01-01
1,48101,1,2800.2(A),VC,EVADE PO:DISREGARD SAFETY,0,F,0,0,63300,1997-01-01,,*,2018-01-01
1,48102,1,2800.1(A),VC,EVADING PEACE OFFICER,0,M,0,0,89500,1996-01-01,,*,2018-01-01
1,48103,1,27,VC,IMPERSONATE CHP OFFICER,0,M,0,0,141600,1959-09-18,,*,2018-01-01
2,48104,1,2800,VC,FAIL OBEY PO:INSPECTN ORD,0,M,0,0,172900,1959-09-18,,*,2018-01-01
1,48105,1,2801,VC,FAIL OBEY FIRE DEPT PERSN,0,M,0,0,173200,1959-09-18,,*,2018-01-01
1,48106,1,12951(B),VC,REFUSE GIVE LICENSE TO PO,0,M,0,0,173300,1965-09-17,,*,2018-01-01
1,48114,1,23253,VC,DISOBEY PO:VEH CROSS/TOLL,0,M,0,0,162000,1993-01-01,,*,2018-01-01
1,48115,1,69,PC,OBSTRUCT/RESIST EXEC OFCR,*,M,0,0,89500,1872-01-01,,*,2018-01-01
1,48116,1,136.1(A)(1),PC,PRVENT/DISUADE VIC/WITNES,*,F,0,0,46300,1998-01-01,,*,2018-01-01
1,48117,1,136.1(A)(2),PC,ATT PRVNT/DISUADE VIC/WIT,*,F,0,0,46300,1998-01-01,,*,2018-01-01
1,48118,1,136.1(B)(1),PC,ATT PRVNT/ETC VIC/ETC:RPT,*,F,0,0,46300,1998-01-01,,*,2018-01-01
1,48119,1,136.1(B)(2),PC,ATT STOP VIC/ETC:PROSCUTE,*,F,0,0,46300,1998-01-01,,*,2018-01-01
1,48120,1,136.1(B)(3),PC,ATT STOP VIC/ETC:SEK ARST,*,F,0,0,46300,1998-01-01,,*,2018-01-01
1,48122,1,148(A)(1),PC,OBSTRUCT/ETC PUB OFCR/ETC,0,M,0,0,89500,1998-01-01,,*,2018-01-01
1,48123,1,148(B),PC,TAKE PO/ETC WPN:NON-F/ARM,*,M,0,0,89500,1990-01-01,,*,2018-01-01
1,48124,1,148(D),PC,ATT REM/ETC PO/ETC F/ARM,*,M,0,0,89500,1990-01-01,,*,2018-01-01
1,48125,1,135.5,PC,FIX EVID:HARM SAFETY OFCR,0,M,0,0,150200,1999-01-01,,*,2018-01-01
1,48126,1,140(A),PC,THRET FORCE/ETC:WIT/VICT,0,F,0,0,22512,1999-01-01,,*,2018-01-01
1,48127,1,140(A),PC,THREAT FORCE/ETC WIT/VICT,*,M,0,0,103400,1999-01-01,,*,2018-01-01
1,48128,1,2800.2(A),VC,DISREGARD SAFETY:EVADE PO,*,M,0,0,81600,1997-01-01,,*,2018-01-01
2,48129,1,18 751,US,ESCAPE FEDERAL CUSTODY,N,F,0,0,179000,1963-09-20,,*,2018-01-01
1,48130,1,417.26(A),PC,AIM/ETC LASER POINTERS:PO,0,M,0,0,102250,2000-01-01,,*,2018-01-01
2,48131,1,36 261.3(A),US,FED REG:THRET/ETC:FRST OF,N,M,0,0,179200,1977-01-14,,*,2018-01-01
1,48132,1,148(A)(2),PC,OBSTR/ETC PUB OFC:RADIO,0,M,0,0,97700,1998-01-01,,*,2018-01-01
1,48133,1,141(A),PC,ALT EVID WIT CHRG W/CRIME,0,M,0,0,150200,2001-01-01,,*,2018-01-01
1,48134,1,141(B),PC,PO ALT/ETC PHYS MATTER WI,0,F,0,0,14790,2001-01-01,,*,2018-01-01
1,48135,1,2800(A),VC,FAIL OBEY PO:LAWFUL ORDER,0,M,0,0,162000,1959-01-01,,*,2018-01-01
2,48136,1,36 261.3(C),US,FED REG:INTRFR/ETC W/OFCR,N,M,0,0,179200,1977-01-14,,*,2018-01-01
1,48137,1,136.2(A)(7)(B)2,PC,POSSES F/ARM:VIOL P/ORDER,0,M,0,0,91535,1981-01-01,,*,2018-01-01
1,48138,1,148.10(A),PC,RESIST PO:CAUSE DEATH/SBI,*,M,0,0,89500,1991-01-01,,*,2018-01-01
1,48139,1,2800.4,VC,EVADE PO:WRONG WAY DRIVER,0,F,0,0,63300,2007-01-01,,*,2018-01-01
1,48140,1,2800.4,VC,EVADE PO:WRONG WAY DRIVER,*,M,0,0,81600,2007-01-01,,*,2018-01-01
1,48141,1,146G(A)(1),PC,PO/ETC DISCLOSE INFO,0,M,0,0,168200,2008-01-01,,*,2018-01-01
1,48142,1,146G(A)(2),PC,PO/ETC SOLICITS:EXCH INFO,0,M,0,0,168200,2008-01-01,,*,2018-01-01
1,48143,1,146G(C)(1),PC,PO/ETC SOLICIT:SELL PHOTO,0,M,0,0,168200,2008-01-01,,*,2018-01-01
1,48144,1,2800.1(B),VC,INTENT EVADE PO BICYCLE,0,M,0,0,89500,1996-01-01,,*,2018-01-01
2,48145,1,36 261.3(B),US,FED REG:PRO FLS INFO OFCR,N,M,0,0,179200,1977-01-14,,*,2018-01-01
2,48146,1,120450.5,PU,FLSE INFO PUB OFF:ARTICLE,0,I,0,0,173300,1983-01-01,,*,2018-01-01
2,48147,1,120451,PU,LOITER TRANSIT FACILITY,0,I,0,0,173300,2001-01-01,,*,2018-01-01
1,48148,1,141(C),PC,PROS ATT ALT PHYS MTR WI,0,F,0,0,33000,2017-01-01,,*,2018-01-01
1,49005,1,109,PC,AID/ETC ESC:TRNG SCH/ETC,0,F,0,0,61800,1872-01-01,,*,2018-01-01
1,49006,1,110,PC,FUR INMATE W/ESCAPE EQUIP,0,F,0,0,31600,1872-01-01,,*,2018-01-01
1,49009,1,4011.7,PC,ESCAPE:HOSPITAL PRISONER,*,M,0,0,94900,1968-11-13,,*,2018-01-01
1,49011,1,4530(A),PC,PRISONER ESCAPE W/FORCE,0,F,0,0,13000,1963-09-20,,*,2018-01-01
1,49012,1,4530(B),PC,PRISONER ESCAPE W/O FORCE,0,F,0,0,32200,1963-09-20,,*,2018-01-01
1,49017,1,4533,PC,GUARD AID ESCAPE,0,F,0,0,61790,1941-09-13,,*,2018-01-01
1,49018,1,4534,PC,ANY PERSON AID ESCAPE,0,F,0,0,61791,1941-09-13,,*,2018-01-01
1,49019,1,4535,PC,FURNISH ESCAPE EQUIPMENT,0,F,0,0,31500,1941-09-13,,*,2018-01-01
1,49023,1,4530(C),PC,FAIL TO RETRN TO CONFNMNT,0,F,CON,0,32400,1970-11-23,,*,2018-01-01
1,49027,1,1551.1,PC,FUGITIVE AREST W/O WARANT,0,F,0,0,179500,1937-08-27,,*,2018-01-01
1,49029,1,4550.1,PC,AID RESCUE OF PRISONER,0,F,0,0,18100,1941-09-13,,*,2018-01-01
1,49030,1,4550.2,PC,AID RESCUE OF PRISONER,0,F,0,0,64800,1941-09-13,,*,2018-01-01
1,49041,1,3002,WI,ESC:NARCOTIC COMMITMENT,0,F,0,0,32515,1965-09-17,,*,2018-01-01
1,49045,1,7326,WI,AID ESCAPE FROM ST HOSP,0,F,0,0,61910,1969-07-01,,*,2018-01-01
1,49051,1,4530(C),PC,FAIL RET CNFMNT:TEMP RELS,0,F,CRC,0,32500,1970-11-23,,*,2018-01-01
4,49052,1,1551,PC,FUG JUST:WARRANT ARREST,0,F,0,0,179400,1937-08-27,,*,2018-01-01
1,49054,1,1768.7(A),WI,ATTEMPT/ESCAPE FROM CYA,0,F,0,0,65500,1983-01-01,,*,2018-01-01
1,49057,1,4536(A),PC,MDSO ESCAPE:MEN HLTH FAC,0,F,0,0,61810,1982-01-01,,*,2018-01-01
1,49058,1,4011.7,PC,PRSNR ESC HOSP W/VIOL/ETC,0,F,0,0,61700,1968-11-13,,*,2018-01-01
1,49059,1,1551(A),PC,FUGITIVE FRM JUST:WAR ARR,0,F,0,0,179400,1937-08-27,,*,2018-01-01
1,49060,1,871(A),WI,MINOR ATT ESC/ESC FAC,0,M,0,0,95000,1986-01-01,,*,2018-01-01
1,49061,1,871(B),WI,MINOR ATT ESC/ESC W/FORCE,0,F,0,0,65300,1986-01-01,,*,2018-01-01
1,49062,1,836.6(A),PC,ESC/ATT ESC W/FORCE/ETC,0,F,0,0,22615,1992-01-01,,*,2018-01-01
1,49063,1,836.6(A),PC,ESC/ATT ESC FROM CUSTODY,*,M,0,0,95015,1992-01-01,,*,2018-01-01
1,49064,1,836.6(B),PC,ESC/ATT ESC W/FORCE/ETC,0,F,0,0,22615,1992-01-01,,*,2018-01-01
1,49065,1,836.6(B),PC,ESC/ATT ESC AFTER ARREST,*,M,0,0,95015,1992-01-01,,*,2018-01-01
1,49066,1,1152(A),WI,AID ESCAPE FROM CYA,0,M,0,0,122800,1992-01-01,,*,2018-01-01
1,49067,1,1152(B),WI,AID ESCAPE FROM CYA,0,F,0,0,61890,1992-01-01,,*,2018-01-01
1,49068,1,2042,PC,MINOR ATT ESC/ESC FAC:DVI,0,F,0,0,64700,1983-01-01,,*,2018-01-01
1,49071,1,1768.7(B),WI,ATT/ESC/ETC CYA:FORCE/ETC,0,F,FRC,0,13100,1983-01-01,,*,2018-01-01
1,49078,1,1026.4(A),PC,ESCAPE:MENTAL FACILTY/ETC,0,F,0,0,78800,1982-01-01,,*,2018-01-01
1,49079,1,1768.7(B),WI,ATT/ESC/ETC YA:NO FRC/ETC,0,F,WOF,0,61715,1983-01-01,,*,2018-01-01
1,49081,1,1370.5(A),PC,ESC:MENTAL HEALTH FACILTY,0,M,0,0,94900,1982-01-01,,*,2018-01-01
1,49083,1,4532(A)(1),PC,ESC JAIL/ETC:CHRG/ETC:MIS,*,F,0,0,78900,1996-01-01,,*,2018-01-01
1,49084,1,4532(A)(2),PC,ESC:CHG/ETC:MISD:FRC/VIOL,0,F,0,0,13900,1996-01-01,,*,2018-01-01
1,49085,1,4532(B)(1),PC,ESC JAIL/ETC:CHRG/ETC:FEL,0,F,0,0,65100,1996-01-01,,*,2018-01-01
1,49086,1,4532(B)(2),PC,ESC:CHG/ETC:FEL:FORCE/VI0,0,F,0,0,13900,1996-01-01,,*,2018-01-01
1,49087,1,871(C),WI,ESC:MNR NOT RET:FURLO/ETC,0,M,0,0,95000,1994-01-01,,*,2018-01-01
1,49088,1,107,PC,ESC:PUB TRAINING SCH/ETC,0,F,0,0,61600,1941-09-13,,*,2018-01-01
1,49089,1,4532(B)(1),PC,ESCAPE:FELONY CHG PENDING,*,M,0,0,94900,1996-01-01,,*,2018-01-01
1,49091,1,871(D),WI,MNR REMOVE ELECT MONITOR,0,M,0,0,95000,1998-01-01,,*,2018-01-01
2,49092,1,4532(D),PC,ESC:FAIL RET JAIL:WRK/ETC,*,M,0,0,94900,1999-01-01,2010-12-31,*,2018-01-01
2,49093,1,4532(D),PC,ESC:NOT RET JAIL:WORK/ETC,0,F,0,0,65100,1999-01-01,2010-12-31,*,2018-01-01
1,49094,1,871(B),WI,MINOR ATT ESC/ESC W/FORCE,*,M,0,0,95000,1986-01-01,,*,2018-01-01
1,49096,1,16 58,US,FUGITIVE FROM JUSTICE,N,F,0,0,179000,1920-06-02,,*,2018-01-01
2,49097,1,18 1073,US,FLIGHT AVOID PROSECUTION,N,F,0,0,179000,1948-06-25,,*,2018-01-01
1,49098,1,4532(A)(1),PC,ESC JAIL/ETC:MIS W/O FRCE,0,M,0,0,94900,2011-10-01,,*,2018-01-01
1,50004,1,96,PC,MISCONDUCT OF JUROR/ETC,0,F,0,0,69500,1872-01-01,,*,2018-01-01
